Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD3457,C042,P3054,22-09-2022,2263.00,30.00%
OD3458,C043,P3054,29-12-2022,6523.00,40.00%
OD3459,C044,P3054,30-11-2022,2345.00,40.00%
OD3460,C045,P3054,22-03-2023,2354.00,40.00%
OD3461,C046,P3054,16-07-2022,2245.00,40.00%
OD3462,C047,P3054,05-07-2021,2254.00,40.00%
OD3463,C048,P3054,27-08-2022,3256.00,40.00%
OD3464,C049,P3055,09-10-2021,4235.00,45.00%
OD3465,C050,P3056,02-06-2021,4454.00,45.00%
OD3466,C051,P3057,05-08-2022,4454.00,45.00%
OD3467,C052,P3058,27-06-2022,967.00,47.00%
OD3468,C053,P3059,06-09-2022,1460.00,47.00%
OD3469,C054,P3060,04-03-2022,1701.00,46.00%
OD3470,C055,P3061,23-03-2023,855.00,46.00%
OD3471,C056,P3062,23-06-2021,1008.00,46.00%
OD3472,C057,P3063,24-01-2023,1115.00,30.00%
OD3473,C058,P3064,09-01-2021,1722.00,30.00%
OD3474,C059,P3065,23-09-2022,1461.00,30.00%
OD3475,C060,P3066,16-04-2021,929.00,30.00%
OD3476,C061,P3067,20-12-2021,1779.00,30.00%
OD3477,C062,P3068,10-02-2023,1459.00,35.00%
OD3478,C063,P3068,29-01-2021,1705.00,35.00%
OD3479,C064,P3068,10-08-2022,1594.00,35.00%
OD3480,C065,P3068,27-10-2021,932.00,35.00%
OD3481,C066,P3068,01-04-2022,1716.00,35.00%
OD3482,C067,P3068,09-05-2022,967.00,35.00%
OD3483,C068,P3068,06-09-2021,1451.00,40.00%
OD3484,C069,P3068,20-04-2022,1692.00,40.00%
OD3485,C070,P3068,17-05-2022,1170.00,15.00%
OD3486,C071,P3069,14-06-2021,1398.00,15.00%
OD3487,C072,P3070,03-08-2022,875.00,15.00%
OD3488,C073,P3070,03-08-2022,1048.00,35.00%
OD3489,C074,P3070,07-11-2022,1206.00,35.00%
OD3490,C075,P3070,21-08-2022,857.00,35.00%
OD3491,C076,P3071,24-01-2023,1141.00,35.00%
OD3492,C077,P3071,18-04-2022,1899.00,55.00%
OD3493,C078,P3071,11-01-2021,1083.00,55.00%
OD3494,C079,P3071,29-08-2021,601.00,55.00%
OD3495,C080,P3071,08-02-2021,1128.00,55.00%
OD3496,C081,P3071,28-04-2021,1207.00,50.00%
OD3497,C082,P3071,05-06-2021,1215.00,50.00%
OD3498,C083,P3071,30-03-2022,1189.00,50.00%
OD3499,C084,P3071,03-01-2022,1182.00,50.00%
OD3500,C085,P3071,24-03-2021,1416.00,50.00%
